   0.00000000       2.21749841E-10  -1.36784577      -1.36784577      0.313237071       1.71286749E-10  0.428356230       0.00000000       1.82557607       0.00000000      0.417003304       1.53383064      -1.38030481      0.800556362    
  0.250015259      0.191149369      -1.36784577      -1.36717713      0.312748134       2.66913138E-03  0.428965807      0.325634092       1.82248187      0.358790785      0.415560663       1.50764525      -1.38188803      0.692040205    
  0.500015259      0.336961925      -1.36784577      -1.36362398      0.310145855       4.61656833E-03  0.432204932      0.422845125       1.76569772      0.349184573      0.414116591       1.46919131      -1.38347292      0.455372036    
  0.750015259      0.414730906      -1.36784577      -1.36743462      0.312936455       1.35671496E-02  0.428731054      0.225477710       1.82103920       8.24501831E-03  0.412670493       1.49054921      -1.38505983      0.175295189    
   1.00001526      0.424354613      -1.36784577      -1.36700356      0.312621176       1.40732527E-02  0.429123968      0.128784597       1.82314134      0.372115105      0.411222786       1.47055125      -1.38664842      0.102306254    
   1.25001526      0.365229100      -1.36784577      -1.36583972      0.311769426       9.32109635E-03  0.430184901      0.411725193       1.77759194      0.300514936      0.409773320       1.43849528      -1.38823891      0.376989573    
   1.50001526      0.239073128      -1.36784577      -1.36767721      0.313113838       7.38652842E-03  0.428509951      0.384579957       1.82328844      0.101524428      0.408322304       1.44233310      -1.38983095      0.628982008    
   1.75000763       5.88410869E-02  -1.36784577      -1.37266350      0.316753000       1.14050834E-02  0.423965752       3.15862373E-02   1.77102542      0.384383619      0.406869024       1.46218812      -1.39142513      0.784029961    
   2.00000381      0.137376040      -1.36784577      -1.38371181      0.324769616       1.33704524E-02  0.413898915      0.266972631       1.79925036      0.397241324      0.405414283       1.56005001      -1.39302087      0.722344756    
   2.25001526      0.291457206      -1.36784577      -1.39157653      0.330437303       1.71939414E-02  0.406730980      0.388851494       1.73429394      0.311898351      0.403957248       1.65490675      -1.39461875      0.496258914    
