   0.00000000       1.25374877E-10  -1.36677837      -1.36677837      0.312456429       6.39403044E-11  0.429329276       0.00000000       1.82508755       0.00000000      0.417003304       1.52375543      -1.38030481      0.801888525    
  0.250015259      0.189686447      -1.36677837      -1.37695146      0.319871962       2.15713563E-03  0.420058727      0.321374178       1.80323911      0.343152523      0.415560663       1.61690021      -1.38188803      0.679474652    
  0.500015259      0.330605328      -1.36677837      -1.37728512      0.320114255       8.09610821E-03  0.419754684      0.413746476       1.80536449      0.384062767      0.414116591       1.60772419      -1.38347292      0.439943254    
  0.750015259      0.409343034      -1.36677837      -1.37130070      0.315759718       4.62863315E-03  0.425207645      0.176536292       1.73670840       2.17063092E-02  0.412670493       1.52558398      -1.38505983      0.186602548    
   1.00001526      0.421580255      -1.36677837      -1.37045038      0.315139443       1.10436324E-02  0.425982535      0.135383189       1.81334710      0.356620848      0.411222786       1.49916446      -1.38664842       9.82962176E-02
   1.25001526      0.364462286      -1.36677837      -1.37199080      0.316262811       1.13953631E-02  0.424578846      0.414681792       1.74688268      0.343089730      0.409773320       1.48444355      -1.38823891      0.362604111    
   1.50001526      0.240991801      -1.36677837      -1.36967373      0.314572543       1.87305007E-02  0.426690251      0.379610240       1.81716383       7.56114572E-02  0.408322304       1.45682967      -1.38983095      0.622972667    
   1.75001526       6.68487772E-02  -1.36677837      -1.36377048      0.310253292       2.94532273E-02  0.432071269       2.80047767E-02   1.76826739      0.406856000      0.406869024       1.40143847      -1.39142513      0.792289615    
   2.00001526      0.143571690      -1.36677837      -1.36889589      0.314004481       2.08075456E-02  0.427399218      0.252229542       1.81742489      0.236734882      0.405414134       1.42780960      -1.39302099      0.737354696    
   2.25001526      0.300059855      -1.36677837      -1.36665964      0.312369555       8.87113623E-03  0.429437429      0.426387936       1.82776082      0.256727904      0.403957248       1.39786279      -1.39461875      0.527789235    
   2.50000381      0.397444278      -1.36677837      -1.36773407      0.313155413       2.83724759E-02  0.428458124      0.305729896       1.82011414      0.389361143      0.402498484       1.39604449      -1.39621818      0.260858774    
   2.75000763      0.428357154      -1.36677837      -1.36512148      0.311243415       3.11297346E-02  0.430839688      0.161608234       1.76147354       4.56428006E-02  0.401037842       1.36263478      -1.39781964       7.38021210E-02
   3.00001526      0.390602410      -1.36677837      -1.36655319      0.312291652       9.86025017E-03  0.429534584      0.335176885       1.82652152      0.386257946      0.399575084       1.35821283      -1.39942276      0.292216957    
   3.25001526      0.284616768      -1.36677837      -1.36006784      0.307534575       1.43138645E-02  0.435447812      0.430754215       1.83265638       8.31034034E-02  0.398110300       1.31764507      -1.40102792      0.568409741    
   3.50000763      0.122053690      -1.36677837      -1.37502301      0.318470478       3.11774891E-02  0.421815753      0.187089339       1.81642687       3.64656523E-02  0.396643728       1.39184427      -1.40263474      0.746324122    
   3.75001526       8.43878165E-02  -1.36677837      -1.39674044      0.334141254       3.13517265E-02  0.402022123      0.389682621       1.69648075      0.246343032      0.395174652       1.56715441      -1.40424371      0.741160095    
   4.00000763      0.241635680      -1.36677837      -1.39763105      0.334778696       2.82591358E-02  0.401209772      0.338779420       1.70941806      0.226795137      0.393703967       1.53982270      -1.40585411      0.575318635    
   4.25001526      0.351784289      -1.36677837      -1.39869678      0.335540920       3.28198448E-02  0.400237590       3.36341858E-02   1.69094765      0.383183628      0.392230779       1.52644777      -1.40746665      0.324752659    
   4.50000763      0.395373225      -1.36677837      -1.39860559      0.335475743       3.86382639E-02  0.400320679      0.344832033       1.68842852       6.34887740E-02  0.390755862       1.51310182      -1.40908074      0.104122326    
